Area Nm,URL,F_This Month,Weekday,읍면리,Address,Base Date(YYYYMM),Base Month(MM),Base Mt,Base Year,Contentsid,Param Date,Cnt,힐링,감성,자연,체험,커플,가족,액티비티,사진명소,카페투어,맛집탐방,Cnt_norm,힐링_추천점수,감성_추천점수,자연_추천점수,체험_추천점수,커플_추천점수,가족_추천점수,액티비티_추천점수,사진명소_추천점수,카페투어_추천점수,맛집탐방_추천점수,최고추천성향,최고추천점수
따라비오름,https://www.visitjeju.net/kr/detail/view?contentsid=CONT_000000000500168,참,SUN,표선면,제주특별자치도 서귀포시 표선면 가시리 산 62,2025. 1. 1.,1,1,2025,CONT_000000000500168,2025. 1. 1.,14,0,0,1,0,0,0,0,0,0,0,0.012411347517730497,0.003723404255319149,0.003723404255319149,0.7037234042553191,0.003723404255319149,0.003723404255319149,0.003723404255319149,0.003723404255319149,0.003723404255319149,0.003723404255319149,0.003723404255319149,자연,0.7037234042553191
제주국제공항,https://www.visitjeju.net/kr/detail/view?contentsid=CNTS_000000000019568,참,SUN,용담이동,제주특별자치도 제주시 용담이동 2002,2025. 1. 1.,1,1,2025,CNTS_000000000019568,2025. 1. 1.,14,0,0,0,0,0,0,0,0,0,0,0.012411347517730497,0.003723404255319149,0.003723404255319149,0.003723404255319149,0.003723404255319149,0.003723404255319149,0.003723404255319149,0.003723404255319149,0.003723404255319149,0.003723404255319149,0.003723404255319149,힐링,0.003723404255319149
민속자연사박물관,https://www.visitjeju.net/kr/detail/view?contentsid=CONT_000000000500545,참,SUN,일도2동,제주특별자치도 제주시 일도2동 996-1,2025. 1. 1.,1,1,2025,CONT_000000000500545,2025. 1. 1.,14,1,0,1,0,0,1,0,0,0,0,0.012411347517730497,0.7037234042553191,0.003723404255319149,0.7037234042553191,0.003723404255319149,0.003723404255319149,0.7037234042553191,0.003723404255319149,0.003723404255319149,0.003723404255319149,0.003723404255319149,힐링,0.7037234042553191
한라생태숲,https://www.visitjeju.net/kr/detail/view?contentsid=CONT_000000000500688,참,SUN,용강동,제주특별자치도 제주시 용강동 산 14-1,2025. 1. 1.,1,1,2025,CONT_000000000500688,2025. 1. 1.,14,1,0,2,0,0,0,0,0,0,0,0.012411347517730497,0.7037234042553191,0.003723404255319149,1.403723404255319,0.003723404255319149,0.003723404255319149,0.003723404255319149,0.003723404255319149,0.003723404255319149,0.003723404255319149,0.003723404255319149,자연,1.403723404255319
표선해수욕장,https://www.visitjeju.net/kr/detail/view?contentsid=CNTS_000000000001196,참,SUN,표선면,제주특별자치도 서귀포시 표선면 표선리,2025. 1. 1.,1,1,2025,CNTS_000000000001196,2025. 1. 1.,14,0,0,0,0,0,0,0,0,0,0,0.012411347517730497,0.003723404255319149,0.003723404255319149,0.003723404255319149,0.003723404255319149,0.003723404255319149,0.003723404255319149,0.003723404255319149,0.003723404255319149,0.003723404255319149,0.003723404255319149,힐링,0.003723404255319149
탐나라공화국(제주남이섬),https://www.visitjeju.net/kr/detail/view?contentsid=CNTS_000000000018480,참,SUN,한림읍,제주특별자치도 제주시 한림읍 금악리 81-8,2025. 1. 1.,1,1,2025,CNTS_000000000018480,2025. 1. 1.,14,0,0,0,0,0,0,0,0,0,0,0.012411347517730497,0.003723404255319149,0.003723404255319149,0.003723404255319149,0.003723404255319149,0.003723404255319149,0.003723404255319149,0.003723404255319149,0.003723404255319149,0.003723404255319149,0.003723404255319149,힐링,0.003723404255319149
파파빌레,https://www.visitjeju.net/kr/detail/view?contentsid=CNTS_200000000010333,참,SUN,조천읍,제주특별자치도 제주시 조천읍 와흘리 165-8,2025. 1. 1.,1,1,2025,CNTS_200000000010333,2025. 1. 1.,14,0,0,0,0,0,0,0,0,0,0,0.012411347517730497,0.003723404255319149,0.003723404255319149,0.003723404255319149,0.003723404255319149,0.003723404255319149,0.003723404255319149,0.003723404255319149,0.003723404255319149,0.003723404255319149,0.003723404255319149,힐링,0.003723404255319149
라온주 실내체험동물원,https://www.visitjeju.net/kr/detail/view?contentsid=CNTS_200000000009865,참,SUN,한림읍,제주특별자치도 제주시 한림읍 월림리 산 8,2025. 1. 1.,1,1,2025,CNTS_200000000009865,2025. 1. 1.,14,0,0,1,1,0,2,0,0,0,0,0.012411347517730497,0.003723404255319149,0.003723404255319149,0.7037234042553191,0.7037234042553191,0.003723404255319149,1.403723404255319,0.003723404255319149,0.003723404255319149,0.003723404255319149,0.003723404255319149,가족,1.403723404255319
케이제주씨워킹,https://www.visitjeju.net/kr/detail/view?contentsid=CNTS_000000000019956,참,SUN,대정읍,제주특별자치도 서귀포시 대정읍 하모리 646-20,2025. 1. 1.,1,1,2025,CNTS_000000000019956,2025. 1. 1.,14,0,0,0,0,0,0,0,0,0,0,0.012411347517730497,0.003723404255319149,0.003723404255319149,0.003723404255319149,0.003723404255319149,0.003723404255319149,0.003723404255319149,0.003723404255319149,0.003723404255319149,0.003723404255319149,0.003723404255319149,힐링,0.003723404255319149
별내린전망대,https://www.visitjeju.net/kr/detail/view?contentsid=CNTS_000000000022716,참,SUN,색달동,제주특별자치도 서귀포시 색달동 2938-1,2025. 1. 1.,1,1,2025,CNTS_000000000022716,2025. 1. 1.,15,0,0,0,0,0,0,0,2,0,0,0.013297872340425532,0.003989361702127659,0.003989361702127659,0.003989361702127659,0.003989361702127659,0.003989361702127659,0.003989361702127659,0.003989361702127659,1.4039893617021275,0.003989361702127659,0.003989361702127659,사진명소,1.4039893617021275
엉또폭포,https://www.visitjeju.net/kr/detail/view?contentsid=CONT_000000000500434,참,SUN,강정동,제주특별자치도 서귀포시 강정동 5628,2025. 1. 1.,1,1,2025,CONT_000000000500434,2025. 1. 1.,15,0,0,1,0,0,0,0,0,0,0,0.013297872340425532,0.003989361702127659,0.003989361702127659,0.7039893617021277,0.003989361702127659,0.003989361702127659,0.003989361702127659,0.003989361702127659,0.003989361702127659,0.003989361702127659,0.003989361702127659,자연,0.7039893617021277
제주올레 13코스,https://www.visitjeju.net/kr/detail/view?contentsid=CNTS_000000000018727,참,SUN,한경면,제주특별자치도 제주시 한경면 조수리 2137-2,2025. 1. 1.,1,1,2025,CNTS_000000000018727,2025. 1. 1.,15,0,0,0,0,0,0,0,0,0,0,0.013297872340425532,0.003989361702127659,0.003989361702127659,0.003989361702127659,0.003989361702127659,0.003989361702127659,0.003989361702127659,0.003989361702127659,0.003989361702127659,0.003989361702127659,0.003989361702127659,힐링,0.003989361702127659
제주돌마을공원,https://www.visitjeju.net/kr/detail/view?contentsid=CONT_000000000500546,참,SUN,한림읍,제주특별자치도 제주시 한림읍 금능리 368-2,2025. 1. 1.,1,1,2025,CONT_000000000500546,2025. 1. 1.,15,1,0,0,0,0,0,0,0,0,0,0.013297872340425532,0.7039893617021277,0.003989361702127659,0.003989361702127659,0.003989361702127659,0.003989361702127659,0.003989361702127659,0.003989361702127659,0.003989361702127659,0.003989361702127659,0.003989361702127659,힐링,0.7039893617021277
 브랭섬홀아시아 아이스링크,,참,SUN,,,2025. 1. 1.,1,1,2025,,2025. 1. 1.,16,0,0,0,0,0,1,0,0,0,0,0.014184397163120567,0.00425531914893617,0.00425531914893617,0.00425531914893617,0.00425531914893617,0.00425531914893617,0.7042553191489361,0.00425531914893617,0.00425531914893617,0.00425531914893617,0.00425531914893617,가족,0.7042553191489361
벨섬,,참,SUN,,,2025. 1. 1.,1,1,2025,,2025. 1. 1.,16,0,0,0,0,0,0,0,0,0,0,0.014184397163120567,0.00425531914893617,0.00425531914893617,0.00425531914893617,0.00425531914893617,0.00425531914893617,0.00425531914893617,0.00425531914893617,0.00425531914893617,0.00425531914893617,0.00425531914893617,힐링,0.00425531914893617
비밀의 숲,,참,SUN,,,2025. 1. 1.,1,1,2025,,2025. 1. 1.,16,1,0,1,0,0,0,0,0,0,0,0.014184397163120567,0.7042553191489361,0.00425531914893617,0.7042553191489361,0.00425531914893617,0.00425531914893617,0.00425531914893617,0.00425531914893617,0.00425531914893617,0.00425531914893617,0.00425531914893617,힐링,0.7042553191489361
쉼한모금,,참,SUN,,,2025. 1. 1.,1,1,2025,,2025. 1. 1.,16,0,0,0,0,0,0,0,0,0,0,0.014184397163120567,0.00425531914893617,0.00425531914893617,0.00425531914893617,0.00425531914893617,0.00425531914893617,0.00425531914893617,0.00425531914893617,0.00425531914893617,0.00425531914893617,0.00425531914893617,힐링,0.00425531914893617
제주별빛누리공원,,참,SUN,,,2025. 1. 1.,1,1,2025,,2025. 1. 1.,16,1,0,0,0,0,0,0,0,0,0,0.014184397163120567,0.7042553191489361,0.00425531914893617,0.00425531914893617,0.00425531914893617,0.00425531914893617,0.00425531914893617,0.00425531914893617,0.00425531914893617,0.00425531914893617,0.00425531914893617,힐링,0.7042553191489361
서귀포잠수함(대국해저관광),https://www.visitjeju.net/kr/detail/view?contentsid=CONT_000000000500329,참,SUN,서홍동,제주특별자치도 서귀포시 서홍동 707-5 서귀포잠수함,2025. 1. 1.,1,1,2025,CONT_000000000500329,2025. 1. 1.,16,0,0,0,0,0,0,0,0,0,0,0.014184397163120567,0.00425531914893617,0.00425531914893617,0.00425531914893617,0.00425531914893617,0.00425531914893617,0.00425531914893617,0.00425531914893617,0.00425531914893617,0.00425531914893617,0.00425531914893617,힐링,0.00425531914893617
샤이니숲길,https://www.visitjeju.net/kr/detail/view?contentsid=CNTS_200000000008013,참,SUN,조천읍,제주특별자치도 제주시 조천읍 교래리 719-10,2025. 1. 1.,1,1,2025,CNTS_200000000008013,2025. 1. 1.,16,1,0,1,0,0,0,0,0,0,0,0.014184397163120567,0.7042553191489361,0.00425531914893617,0.7042553191489361,0.00425531914893617,0.00425531914893617,0.00425531914893617,0.00425531914893617,0.00425531914893617,0.00425531914893617,0.00425531914893617,힐링,0.7042553191489361
형제해안도로,https://www.visitjeju.net/kr/detail/view?contentsid=CNTS_000000000019012,참,SUN,대정읍,제주특별자치도 서귀포시 대정읍 상모리 1649-1,2025. 1. 1.,1,1,2025,CNTS_000000000019012,2025. 1. 1.,16,0,0,1,0,0,0,0,0,0,0,0.014184397163120567,0.00425531914893617,0.00425531914893617,0.7042553191489361,0.00425531914893617,0.00425531914893617,0.00425531914893617,0.00425531914893617,0.00425531914893617,0.00425531914893617,0.00425531914893617,자연,0.7042553191489361
동산농원 딸기체험장,https://www.visitjeju.net/kr/detail/view?contentsid=CNTS_000000000022262,참,SUN,한경면,제주특별자치도 제주시 한경면 저지리 1448-2,2025. 1. 1.,1,1,2025,CNTS_000000000022262,2025. 1. 1.,16,1,0,1,1,0,1,0,0,0,0,0.014184397163120567,0.7042553191489361,0.00425531914893617,0.7042553191489361,0.7042553191489361,0.00425531914893617,0.7042553191489361,0.00425531914893617,0.00425531914893617,0.00425531914893617,0.00425531914893617,힐링,0.7042553191489361
우도 비양도,https://www.visitjeju.net/kr/detail/view?contentsid=CNTS_000000000019191,참,SUN,우도면,제주특별자치도 제주시 우도면 연평리,2025. 1. 1.,1,1,2025,CNTS_000000000019191,2025. 1. 1.,16,0,0,0,0,0,0,0,0,0,0,0.014184397163120567,0.00425531914893617,0.00425531914893617,0.00425531914893617,0.00425531914893617,0.00425531914893617,0.00425531914893617,0.00425531914893617,0.00425531914893617,0.00425531914893617,0.00425531914893617,힐링,0.00425531914893617
별방진,https://www.visitjeju.net/kr/detail/view?contentsid=CONT_000000000500244,참,SUN,구좌읍,제주특별자치도 제주시 구좌읍 하도리 3354,2025. 1. 1.,1,1,2025,CONT_000000000500244,2025. 1. 1.,16,0,0,0,0,0,0,0,0,0,0,0.014184397163120567,0.00425531914893617,0.00425531914893617,0.00425531914893617,0.00425531914893617,0.00425531914893617,0.00425531914893617,0.00425531914893617,0.00425531914893617,0.00425531914893617,0.00425531914893617,힐링,0.00425531914893617
산지등대,https://www.visitjeju.net/kr/detail/view?contentsid=CONT_000000000500290,참,SUN,건입동,제주특별자치도 제주시 사라봉동길 108-1 (건입동),2025. 1. 1.,1,1,2025,CONT_000000000500290,2025. 1. 1.,16,1,0,1,0,0,0,0,0,0,0,0.014184397163120567,0.7042553191489361,0.00425531914893617,0.7042553191489361,0.00425531914893617,0.00425531914893617,0.00425531914893617,0.00425531914893617,0.00425531914893617,0.00425531914893617,0.00425531914893617,힐링,0.7042553191489361
한담해변,https://www.visitjeju.net/kr/detail/view?contentsid=CONT_000000000500682,참,SUN,애월읍,제주특별자치도 제주시 애월읍 애월리 2533-1,2025. 1. 1.,1,1,2025,CONT_000000000500682,2025. 1. 1.,16,0,0,1,0,0,0,0,0,0,0,0.014184397163120567,0.00425531914893617,0.00425531914893617,0.7042553191489361,0.00425531914893617,0.00425531914893617,0.00425531914893617,0.00425531914893617,0.00425531914893617,0.00425531914893617,0.00425531914893617,자연,0.7042553191489361
삼양해수욕장,https://www.visitjeju.net/kr/detail/view?contentsid=CONT_000000000500301,참,SUN,삼양동,제주특별자치도 제주시 삼양동,2025. 1. 1.,1,1,2025,CONT_000000000500301,2025. 1. 1.,16,0,0,0,0,0,0,0,0,0,0,0.014184397163120567,0.00425531914893617,0.00425531914893617,0.00425531914893617,0.00425531914893617,0.00425531914893617,0.00425531914893617,0.00425531914893617,0.00425531914893617,0.00425531914893617,0.00425531914893617,힐링,0.00425531914893617
머체왓숲길,https://www.visitjeju.net/kr/detail/view?contentsid=CNTS_200000000008001,참,SUN,남원읍,제주특별자치도 서귀포시 남원읍 한남리 1622-3,2025. 1. 1.,1,1,2025,CNTS_200000000008001,2025. 1. 1.,16,1,0,1,0,0,0,0,0,0,0,0.014184397163120567,0.7042553191489361,0.00425531914893617,0.7042553191489361,0.00425531914893617,0.00425531914893617,0.00425531914893617,0.00425531914893617,0.00425531914893617,0.00425531914893617,0.00425531914893617,힐링,0.7042553191489361
귤빛정원감귤체험농장,,참,SUN,,,2025. 1. 1.,1,1,2025,,2025. 1. 1.,17,1,0,0,1,0,1,0,0,0,0,0.015070921985815602,0.7045212765957446,0.0045212765957446804,0.0045212765957446804,0.7045212765957446,0.0045212765957446804,0.7045212765957446,0.0045212765957446804,0.0045212765957446804,0.0045212765957446804,0.0045212765957446804,힐링,0.7045212765957446
유동룡미술관,,참,SUN,,,2025. 1. 1.,1,1,2025,,2025. 1. 1.,17,0,0,0,0,0,0,0,0,0,0,0.015070921985815602,0.0045212765957446804,0.0045212765957446804,0.0045212765957446804,0.0045212765957446804,0.0045212765957446804,0.0045212765957446804,0.0045212765957446804,0.0045212765957446804,0.0045212765957446804,0.0045212765957446804,힐링,0.0045212765957446804
서귀포천문과학문화관,https://www.visitjeju.net/kr/detail/view?contentsid=CONT_000000000500330,참,SUN,1100로,제주특별자치도 서귀포시 1100로 506-1,2025. 1. 1.,1,1,2025,CONT_000000000500330,2025. 1. 1.,17,0,0,0,0,0,0,0,0,0,0,0.015070921985815602,0.0045212765957446804,0.0045212765957446804,0.0045212765957446804,0.0045212765957446804,0.0045212765957446804,0.0045212765957446804,0.0045212765957446804,0.0045212765957446804,0.0045212765957446804,0.0045212765957446804,힐링,0.0045212765957446804
제주힐링명상센터,https://www.visitjeju.net/kr/detail/view?contentsid=CONT_000000000500562,참,SUN,애월읍,제주특별자치도 제주시 애월읍 어음리 49,2025. 1. 1.,1,1,2025,CONT_000000000500562,2025. 1. 1.,17,2,0,0,0,0,0,0,0,0,0,0.015070921985815602,1.4045212765957447,0.0045212765957446804,0.0045212765957446804,0.0045212765957446804,0.0045212765957446804,0.0045212765957446804,0.0045212765957446804,0.0045212765957446804,0.0045212765957446804,0.0045212765957446804,힐링,1.4045212765957447
하리보 해피월드,,참,SUN,,,2025. 1. 1.,1,1,2025,,2025. 1. 1.,18,0,0,0,0,0,0,0,0,0,0,0.015957446808510637,0.004787234042553191,0.004787234042553191,0.004787234042553191,0.004787234042553191,0.004787234042553191,0.004787234042553191,0.004787234042553191,0.004787234042553191,0.004787234042553191,0.004787234042553191,힐링,0.004787234042553191
아부오름,https://www.visitjeju.net/kr/detail/view?contentsid=CONT_000000000500407,참,SUN,구좌읍,제주특별자치도 제주시 구좌읍 송당리 산 164-1,2025. 1. 1.,1,1,2025,CONT_000000000500407,2025. 1. 1.,18,0,0,1,0,0,0,0,0,0,0,0.015957446808510637,0.004787234042553191,0.004787234042553191,0.7047872340425532,0.004787234042553191,0.004787234042553191,0.004787234042553191,0.004787234042553191,0.004787234042553191,0.004787234042553191,0.004787234042553191,자연,0.7047872340425532
이중섭미술관,https://www.visitjeju.net/kr/detail/view?contentsid=CNTS_000000000017497,참,SUN,,,2025. 1. 1.,1,1,2025,CNTS_000000000017497,2025. 1. 1.,18,0,0,0,0,0,0,0,0,0,0,0.015957446808510637,0.004787234042553191,0.004787234042553191,0.004787234042553191,0.004787234042553191,0.004787234042553191,0.004787234042553191,0.004787234042553191,0.004787234042553191,0.004787234042553191,0.004787234042553191,힐링,0.004787234042553191
대한민국최남단기념비/ 마라도 기념비,https://www.visitjeju.net/kr/detail/view?contentsid=CNTS_000000000018909,참,SUN,대정읍,제주특별자치도 서귀포시 대정읍 가파리 583-9,2025. 1. 1.,1,1,2025,CNTS_000000000018909,2025. 1. 1.,18,0,0,0,0,0,0,0,0,0,0,0.015957446808510637,0.004787234042553191,0.004787234042553191,0.004787234042553191,0.004787234042553191,0.004787234042553191,0.004787234042553191,0.004787234042553191,0.004787234042553191,0.004787234042553191,0.004787234042553191,힐링,0.004787234042553191
서귀포칠십리시공원,https://www.visitjeju.net/kr/detail/view?contentsid=CNTS_000000000018447,참,SUN,서홍동,제주특별자치도 서귀포시 서홍동 576-9,2025. 1. 1.,1,1,2025,CNTS_000000000018447,2025. 1. 1.,18,1,0,0,0,0,0,0,0,0,0,0.015957446808510637,0.7047872340425532,0.004787234042553191,0.004787234042553191,0.004787234042553191,0.004787234042553191,0.004787234042553191,0.004787234042553191,0.004787234042553191,0.004787234042553191,0.004787234042553191,힐링,0.7047872340425532
앙데팡당,https://www.visitjeju.net/kr/detail/view?contentsid=CNTS_200000000014088,참,SUN,애월읍,제주특별자치도 제주시 애월읍 신엄리 2838,2025. 1. 1.,1,1,2025,CNTS_200000000014088,2025. 1. 1.,18,0,0,0,0,0,0,0,0,0,0,0.015957446808510637,0.004787234042553191,0.004787234042553191,0.004787234042553191,0.004787234042553191,0.004787234042553191,0.004787234042553191,0.004787234042553191,0.004787234042553191,0.004787234042553191,0.004787234042553191,힐링,0.004787234042553191
저지 예술인 마을,https://www.visitjeju.net/kr/detail/view?contentsid=CNTS_000000000000981,참,SUN,한경면,제주특별자치도 제주시 한경면 저지리 2120-116,2025. 1. 1.,1,1,2025,CNTS_000000000000981,2025. 1. 1.,18,0,0,0,0,0,0,0,0,0,0,0.015957446808510637,0.004787234042553191,0.004787234042553191,0.004787234042553191,0.004787234042553191,0.004787234042553191,0.004787234042553191,0.004787234042553191,0.004787234042553191,0.004787234042553191,0.004787234042553191,힐링,0.004787234042553191
