번호,개방서비스명,소재지전체주소,사업장명,문화체육업종명,X,Y,행정동코드,행정동명,법정동코드,법정동명
172,국내여행업,제주특별자치도 제주시 오라삼동 2095-1 ,미스터제주,국내여행업,126.5062787,33.490697,5011064000,오라동,5011012100,오라삼동
173,국내여행업,제주특별자치도 제주시 아라일동 6044-3 아라지엘지 ,제니골프투어,국내여행업,126.5415285,33.4765836,5011063000,아라동,5011011700,아라일동
174,국내여행업,제주특별자치도 제주시 도평동 56 ,오늘은 제주,국내여행업,126.4607617,33.4762289,5011067000,외도동,5011013800,도평동
175,국내여행업,제주특별자치도 제주시 애월읍 고내리 84 ,주식회사 다인트래블,국내여행업,126.350476,33.4725201,5011025300,애월읍,5011025333,애월읍 고내리
176,국내여행업,제주특별자치도 제주시 도남동 51-10 ,큐제주닷컴,국내여행업,126.5254191,33.4946047,5011054000,이도2동,5011012900,도남동
177,국내여행업,제주특별자치도 제주시 이도이동 105 ,주식회사 스마트제주,국내여행업,126.5509993,33.490588,5011054000,이도2동,5011010400,이도이동
178,국내여행업,제주특별자치도 제주시 한경면 판포리 1684 ,주식회사 우리머천다이징,국내여행업,126.2032484,33.3656983,5011031000,한경면,5011031024,한경면 판포리
179,국내여행업,제주특별자치도 제주시 연동 282-11 ,제주언니투어,국내여행업,126.4931916,33.489619,5011065000,연동,5011013700,연동
180,국내여행업,제주특별자치도 제주시 오라삼동 2095-1 ,더 특별한 제주 여행,국내여행업,126.5062787,33.490697,5011064000,오라동,5011012100,오라삼동
181,국내여행업,제주특별자치도 제주시 조천읍 함덕리 955-2 ,여행사 공유 함덕,국내여행업,126.6732649,33.5415267,5011025900,조천읍,5011025924,조천읍 함덕리
182,국내여행업,제주특별자치도 제주시 연동 2424-7 연동광동주유소 ,주식회사 오렌지파크,국내여행업,126.4832815,33.4933387,5011065000,연동,5011013700,연동
183,국내여행업,제주특별자치도 제주시 도두일동 1249-7 ,주식회사 제주초록나무,국내여행업,126.4772176,33.4961313,5011069000,도두동,5011012700,도두일동
184,국내여행업,제주특별자치도 제주시 연동 314-50 2층 ,제주여행플래너,국내여행업,126.4987402,33.485458,5011065000,연동,5011013700,연동
185,국내여행업,제주특별자치도 제주시 연동 293-24 ,주식회사 강트레블,국내여행업,126.4956161,33.4869257,5011065000,연동,5011013700,연동
186,국내여행업,제주특별자치도 제주시 용담삼동 2221 ,주식회사 동행컴퍼니,국내여행업,126.4913384,33.5151918,5011058000,용담2동,5011011000,용담삼동
187,국내여행업,제주특별자치도 제주시 연동 292-93 도호빌딩 ,주식회사 플래닝제주,국내여행업,126.4947722,33.4890612,5011065000,연동,5011013700,연동
188,국내여행업,제주특별자치도 제주시 애월읍 구엄리 348-5 ,부르릉제주여행사,국내여행업,126.3832558,33.4816971,5011025300,애월읍,5011025324,애월읍 구엄리
189,국내여행업,제주특별자치도 제주시 이도이동 379-8 ,주식회사 나눔투어,국내여행업,126.5372789,33.4996228,5011054000,이도2동,5011010400,이도이동
190,국내여행업,제주특별자치도 제주시 노형동 2574-1 ,골프나라,국내여행업,126.4728124,33.490848,5011066000,노형동,5011012200,노형동
191,국내여행업,제주특별자치도 제주시 노형동 905-3 하와이오피스텔 ,두근두근제주투어,국내여행업,126.48344,33.4879493,5011066000,노형동,5011012200,노형동
192,국내여행업,제주특별자치도 제주시 용담일동 2829 아리랑빌딩 4층 509호,주식회사 제주다온,국내여행업,126.514442,33.5003518,5011057000,용담1동,5011010800,용담일동
193,국내여행업,제주특별자치도 제주시 애월읍 소길리 535-2 ,골프스타투어,국내여행업,126.3821899,33.4417896,5011025300,애월읍,5011025328,애월읍 소길리
194,국내여행업,제주특별자치도 제주시 용담이동 860 ,제주 기사투어,국내여행업,126.5032276,33.5098004,5011058000,용담2동,5011010900,용담이동
195,국내여행업,제주특별자치도 제주시 삼도이동 202-4 ,주식회사 탐나는여행,국내여행업,126.5224436,33.5094992,5011056000,삼도2동,5011010600,삼도이동
196,국내여행업,제주특별자치도 제주시 노형동 1060-1 대왕아파트 ,모다들엉여행사,국내여행업,126.4756389,33.4867447,5011066000,노형동,5011012200,노형동
197,국내여행업,제주특별자치도 제주시 연동 314-50 ,주식회사 제주앤여행사,국내여행업,126.4987402,33.485458,5011065000,연동,5011013700,연동
198,국내여행업,제주특별자치도 제주시 연동 253-25 ,주식회사 제주두리,국내여행업,126.4873124,33.4855354,5011065000,연동,5011013700,연동
199,국내여행업,제주특별자치도 제주시 연동 1374 진현빌딩 ,제주스마일택시관광,국내여행업,126.4911376,33.4814889,5011065000,연동,5011013700,연동
200,국내여행업,제주특별자치도 제주시 이도일동 1692-2 신세계아파트 ,사회적협동조합 이도일동 도시재생 주민협의체,국내여행업,126.5275918,33.5060985,5011053000,이도1동,5011010300,이도일동
201,국내여행업,제주특별자치도 제주시 구좌읍 종달리 660 ,아르츠스파앤풀빌라 주식회사,국내여행업,126.8998278,33.4856468,5011025600,구좌읍,5011025632,구좌읍 종달리
202,국내여행업,제주특별자치도 제주시 연동 2508 아이원 1층 ,챔피언여행사,국내여행업,126.4933287,33.4947506,5011065000,연동,5011013700,연동
203,국내여행업,제주특별자치도 제주시 연동 1374 진현빌딩 2층 ,탐라여행사,국내여행업,126.4911376,33.4814889,5011065000,연동,5011013700,연동
204,국내여행업,제주특별자치도 제주시 노형동 3606-1 ,제주한네트여행사,국내여행업,126.4615149,33.4798715,5011066000,노형동,5011012200,노형동
205,국내여행업,제주특별자치도 제주시 용담일동 382-13 ,주식회사 마이스플랜,국내여행업,126.5160363,33.515391,5011057000,용담1동,5011010800,용담일동
206,국내여행업,제주특별자치도 제주시 우도면 연평리 1546-3 ,(주)우도칸여행사,국내여행업,126.9535374,33.5003577,5011033000,우도면,5011033021,우도면 연평리
207,국내여행업,제주특별자치도 제주시 도두이동 1106-1 ,주식회사 제주로렌트카,국내여행업,126.4800627,33.4995832,5011069000,도두동,5011012800,도두이동
208,국내여행업,제주특별자치도 제주시 월평동 357-1 ,주식회사 제주여행오크라,국내여행업,126.5798496,33.4719798,5011063000,아라동,5011013500,월평동
209,국내여행업,제주특별자치도 제주시 연동 1374 진현빌딩 2층 ,22세기여행사,국내여행업,126.4911376,33.4814889,5011065000,연동,5011013700,연동
210,국내여행업,제주특별자치도 제주시 노형동 722-3 메르헨하우스 ,주식회사 지유투어,국내여행업,126.4863569,33.4823232,5011066000,노형동,5011012200,노형동
211,국내여행업,제주특별자치도 제주시 삼도이동 632-6 아이린아파트 ,Alex Tour,국내여행업,126.5202746,33.5073096,5011056000,삼도2동,5011010600,삼도이동
212,국내여행업,제주특별자치도 제주시 도남동 905-10 ,제주온투어,국내여행업,126.5240671,33.4962836,5011054000,이도2동,5011012900,도남동
213,국내여행업,제주특별자치도 제주시 조천읍 와흘리 125-7 ,제주한라투어 버스대절,국내여행업,126.657013,33.4707933,5011025900,조천읍,5011025922,조천읍 와흘리
214,국내여행업," 제주특별자치도 제주시 이도이동 439-9 ,1층  ",(주)내쇼날츄래블,국내여행업,126.5433502,33.4962954,5011054000,이도2동,5011010400,이도이동
215,국내여행업,제주특별자치도 제주시 내도동 518-1 ,주식회사 제주여행1번지,국내여행업,126.4391681,33.4955316,5011067000,외도동,5011014000,내도동
216,국내여행업,제주특별자치도 제주시 삼도이동 1105 삼도파크빌 ,주식회사 버틀러투어,국내여행업,126.5208965,33.5150344,5011056000,삼도2동,5011010600,삼도이동
217,국내여행업,제주특별자치도 제주시 용담일동 181-3 용담수목아파트 ,제주인하나여행사,국내여행업,126.5126981,33.5035314,5011057000,용담1동,5011010800,용담일동
218,국내여행업,제주특별자치도 제주시 도두일동 1168 ,주식회사 패밀리렌트카,국내여행업,126.4800818,33.4978704,5011069000,도두동,5011012700,도두일동
219,국내여행업,제주특별자치도 제주시 아라일동 6092-1 ,야호제주여행사,국내여행업,126.5452254,33.4742469,5011063000,아라동,5011011700,아라일동
220,국내여행업,제주특별자치도 제주시 연동 292-93 3층 303호,유한회사 케이시티디,국내여행업,126.4947722,33.4890612,5011065000,연동,5011013700,연동
221,국내여행업,제주특별자치도 제주시 용담일동 2823 ,제주도여행사,국내여행업,126.5144786,33.5019931,5011057000,용담1동,5011010800,용담일동
222,국내여행업,제주특별자치도 제주시 아라이동 3001-4 3층 114호,제사모,국내여행업,126.5419652,33.4935383,5011063000,아라동,5011011800,아라이동
223,국내여행업,제주특별자치도 제주시 이도이동 397-1 ,제이엠코리아,국내여행업,126.5394663,33.49817,5011054000,이도2동,5011010400,이도이동
224,국내여행업,제주특별자치도 서귀포시 표선면 17 ,주식회사 소노인터내셔널,국내여행업,126.792372,33.3050523,5013032000,표선면,5013032000,표선면
225,국내여행업,제주특별자치도 제주시 도평동 351-1 201호,주식회사 제이와이컴퍼니,국내여행업,126.4574925,33.4791904,5011067000,외도동,5011013800,도평동
226,국내여행업,제주특별자치도 제주시 연동 680-26 ,먼훗날에,국내여행업,126.4896756,33.4516563,5011065000,연동,5011013700,연동
227,국내여행업,제주특별자치도 제주시 연동 282-11 ,푸른섬제주여행사,국내여행업,126.4931916,33.489619,5011065000,연동,5011013700,연동
228,국내여행업,제주특별자치도 제주시 연동 1374 진현빌딩 2층 ,참좋은제주,국내여행업,126.4911376,33.4814889,5011065000,연동,5011013700,연동
229,국내여행업,제주특별자치도 제주시 용담일동 310-27 ,제주버스여행,국내여행업,126.5148788,33.510689,5011057000,용담1동,5011010800,용담일동
230,국내여행업,제주특별자치도 제주시 도두일동 2325 ,주식회사 한라항공여행사,국내여행업,126.4692629,33.4944465,5011069000,도두동,5011012700,도두일동
231,국내여행업,제주특별자치도 서귀포시 안덕면 화순리 318-31 202호,마당발 투어,국내여행업,126.3356125,33.2472033,5013031000,안덕면,5013031021,안덕면 화순리
232,국내여행업,제주특별자치도 제주시 삼도일동 549-21 ,조은에코여행,국내여행업,126.5218832,33.5013153,5011055000,삼도1동,5011010500,삼도일동
233,국내여행업,제주특별자치도 제주시 용담삼동 970-3 ,주식회사 제주나드리,국내여행업,126.501935,33.5148606,5011058000,용담2동,5011011000,용담삼동
234,국내여행업,제주특별자치도 제주시 삼도이동 24-1 ,제주도가자고,국내여행업,126.5237687,33.5144917,5011056000,삼도2동,5011010600,삼도이동
235,국내여행업,제주특별자치도 제주시 노형동 2535-10 ,유한회사 일등고속관광,국내여행업,126.4748197,33.4831464,5011066000,노형동,5011012200,노형동
236,국내여행업,제주특별자치도 제주시 일도일동 1311 ,오키서키투어(Mario Travel Agency),국내여행업,126.5268031,33.5145368,5011051000,일도1동,5011010100,일도일동
237,국내여행업,제주특별자치도 제주시 삼도일동 530-23 서림아이빌 ,슬로우제주,국내여행업,126.5196885,33.5038045,5011055000,삼도1동,5011010500,삼도일동
238,국내여행업,제주특별자치도 제주시 한경면 두모리 2611 ,주식회사 가훈,국내여행업,126.1831428,33.3576074,5011031000,한경면,5011031027,한경면 두모리
239,국내여행업,제주특별자치도 제주시 연동 1374 진현빌딩 ,제주코지투어,국내여행업,126.4911376,33.4814889,5011065000,연동,5011013700,연동
240,국내여행업,제주특별자치도 제주시 연동 1374 진현빌딩 ,홍스타투어,국내여행업,126.4911376,33.4814889,5011065000,연동,5011013700,연동
241,국내여행업,제주특별자치도 제주시 애월읍 하귀2리 1795-1 애월위너빌 205호,(주)투어데이글로벌여행사,국내여행업,126.4023381,33.4824765,5011025300,애월읍,5011025341,애월읍 하귀2리
242,국내여행업,제주특별자치도 제주시 구좌읍 월정리 63 ,한결투어,국내여행업,126.7965085,33.5549576,5011025600,구좌읍,5011025626,구좌읍 월정리
243,국내여행업,제주특별자치도 제주시 일도이동 1046-11 ,골든여행사,국내여행업,126.5298525,33.5066933,5011052000,일도2동,5011010200,일도이동
244,국내여행업,제주특별자치도 제주시 화북이동 2342-1 ,주식회사 인제주아일랜드,국내여행업,126.5667039,33.5104881,5011060000,화북동,5011011200,화북이동
245,국내여행업,제주특별자치도 제주시 노형동 906-1 이화오피스텔 ,주식회사 비바제주,국내여행업,126.4840987,33.4884352,5011066000,노형동,5011012200,노형동
