번호,개방서비스명,소재지전체주소,사업장명,문화체육업종명,X,Y,행정동코드,행정동명,법정동코드,법정동명
51,관광사업자,제주특별자치도 서귀포시 중문동 2167 - 16 ,해리안호텔,관광숙박업,126.4214663,33.2529118,5013061000,중문동,5013011200,중문동
52,관광사업자,제주특별자치도 서귀포시 호근동 2160 ,덴앤델리조트,관광객이용시설업,126.5395786,33.2445638,5013059000,대륜동,5013010400,호근동
53,관광사업자,제주특별자치도 서귀포시 남원읍 태흥리 610 ,제주파인비치 카라반,관광객이용시설업,126.7485274,33.287208,5013025300,남원읍,5013025322,남원읍 태흥리
54,관광사업자,제주특별자치도 제주시 외도일동 450 - 11 ,(주)코리아이엔티,여행업,126.4320439,33.4907986,5011067000,외도동,5011012300,외도일동
55,관광사업자,제주특별자치도 서귀포시 강정동 925 - 2 ,레지나펜션,관광숙박업,126.4996102,33.2370284,5013060000,대천동,5013011600,강정동
56,관광사업자,제주특별자치도 제주시 연동 2324 - 5 614호,(주)한화관광,여행업,126.4872628,33.490863,5011065000,연동,5011013700,연동
57,관광사업자,제주특별자치도 서귀포시 대정읍 하모리 2133 - 5 ,스파호텔 코자,관광숙박업,126.2521429,33.2166673,5013025000,대정읍,5013025022,대정읍 하모리
58,관광사업자,제주특별자치도 서귀포시 보목동 750 - 1 ,더블루 제주,관광숙박업,126.6017685,33.2418975,5013051000,송산동,5013011000,보목동
59,관광사업자,제주특별자치도 서귀포시 남원읍 남원리 1420 - 1 ,작은바람언덕,관광객이용시설업,126.7101568,33.276429,5013025300,남원읍,5013025321,남원읍 남원리
60,관광사업자,제주특별자치도 제주시 조천읍 교래리 산 56 - 4 ,(주)제주미니미니랜드,관광객이용시설업,126.6748209,33.4337851,5011025900,조천읍,5011025929,조천읍 교래리
61,관광사업자,제주특별자치도 제주시 삼도일동 558 - 14 ,(주)뭉치,여행업,126.5231754,33.4999964,5011055000,삼도1동,5011010500,삼도일동
62,관광사업자,제주특별자치도 제주시 연동 253 - 5 1006호,베스트국제여행사(주),여행업,126.4867276,33.4857536,5011065000,연동,5011013700,연동
63,관광사업자,제주특별자치도 제주시 도남동 698 - 5 ,빈에듀투어(주),국제회의업,126.5216929,33.4890878,5011054000,이도2동,5011012900,도남동
64,관광사업자,제주특별자치도 제주시 한림읍 귀덕리 721 - 1 ,물뜰에 쉼팡 리조트,관광숙박업,126.2978126,33.4381537,5011025000,한림읍,5011025021,한림읍 귀덕리
65,관광사업자,제주특별자치도 서귀포시 표선면 표선리 591 - 1 ,제주리시온 관광호텔,관광숙박업,126.8338046,33.3271415,5013032000,표선면,5013032021,표선면 표선리
66,관광사업자,제주특별자치도 제주시 노형동 940 - 4 203호,여행친구투어,여행업,126.4858016,33.4857964,5011066000,노형동,5011012200,노형동
67,관광사업자,제주특별자치도 제주시 연동 2325 - 6 301호,연합호영엘에치알(주),여행업,126.4879887,33.4911965,5011065000,연동,5011013700,연동
68,관광사업자,제주특별자치도 제주시 노형동 913 - 4 302호,(주)투모로우여행사,여행업,126.4828025,33.4862556,5011066000,노형동,5011012200,노형동
69,관광사업자,제주특별자치도 제주시 노형동 723 ,(주)제이엘케이,여행업,126.484565,33.4814268,5011066000,노형동,5011012200,노형동
70,관광사업자,제주특별자치도 제주시 노형동 906 - 5 1217호,(주)세도국제여행사,여행업,126.4846106,33.4886939,5011066000,노형동,5011012200,노형동
71,관광사업자,제주특별자치도 제주시 조천읍 함덕리 산 4 ,캠핑스타,관광객이용시설업,126.6757412,33.5436449,5011025900,조천읍,5011025924,조천읍 함덕리
72,관광사업자,제주특별자치도 서귀포시 안덕면 사계리 1586 - 4 ,K두빛나래 리조트,관광숙박업,126.299054,33.2368094,5013031000,안덕면,5013031025,안덕면 사계리
73,관광사업자,제주특별자치도 제주시 구좌읍 덕천리 1289 ,(주)제주글램핑,관광객이용시설업,126.7533472,33.481519,5011025600,구좌읍,5011025624,구좌읍 덕천리
74,관광사업자,제주특별자치도 제주시 삼도이동 935 102호,(주)복산여행사,여행업,126.5210333,33.5120518,5011056000,삼도2동,5011010600,삼도이동
75,관광사업자,제주특별자치도 서귀포시 서귀동 685 ,동원호스텔,관광숙박업,126.5627203,33.2407851,5013051000,송산동,5013010100,서귀동
76,관광사업자,제주특별자치도 제주시 용담이동 2681 - 29 ,수성여행사,여행업,126.5093644,33.5071607,5011058000,용담2동,5011010900,용담이동
77,관광사업자,제주특별자치도 제주시 삼도이동 206 - 1 ,포엠투어,여행업,126.5230131,33.5095511,5011056000,삼도2동,5011010600,삼도이동
78,관광사업자,제주특별자치도 제주시 한림읍 귀덕리 1502 ,에코그린캠핑장,관광객이용시설업,126.291515,33.4357682,5011025000,한림읍,5011025021,한림읍 귀덕리
79,관광사업자,제주특별자치도 제주시 노형동 939 806호,(주)제주동락여행사,여행업,126.4845641,33.4858083,5011066000,노형동,5011012200,노형동
80,관광사업자,제주특별자치도 제주시 조천읍 함덕리 산 14 - 58 ,(주)돌핀레져여행,여행업,126.6703119,33.5424237,5011025900,조천읍,5011025924,조천읍 함덕리
81,관광사업자,제주특별자치도 제주시 노형동 1288 - 4 ,노형호텔,관광숙박업,126.4781242,33.4861351,5011066000,노형동,5011012200,노형동
82,관광사업자,제주특별자치도 제주시 한림읍 금능리 2005 - 1 ,주식회사 블루하와이호텔,관광숙박업,126.2184451,33.3807475,5011025000,한림읍,5011025033,한림읍 금능리
83,관광사업자,제주특별자치도 제주시 이도이동 1034 203호,(유)골드문여행사,여행업,126.5322726,33.4972105,5011054000,이도2동,5011010400,이도이동
84,관광사업자,제주특별자치도 서귀포시 성산읍 성산리 180 - 5 ,휴안스테이호텔,관광숙박업,126.9323345,33.463679,5013025900,성산읍,5013025921,성산읍 성산리
85,관광사업자,제주특별자치도 제주시 연동 1373 - 1 411호,(주)제주가는길,여행업,126.4924279,33.4821538,5011065000,연동,5011013700,연동
86,관광사업자,제주특별자치도 제주시 조천읍 교래리 636 ,교래생태체험장,관광객이용시설업,126.6712383,33.4261373,5011025900,조천읍,5011025929,조천읍 교래리
87,관광사업자,제주특별자치도 제주시 이도일동 1690 - 8 ,(주)제이트립,여행업,126.5255318,33.5050913,5011053000,이도1동,5011010300,이도일동
88,관광사업자,제주특별자치도 서귀포시 서홍동 1289 - 1 ,스와브호텔,관광숙박업,126.5533224,33.2570043,5013058000,서홍동,5013010600,서홍동
89,관광사업자,제주특별자치도 서귀포시 강정동 750 ,서건도카라반,관광객이용시설업,126.5002232,33.2325459,5013060000,대천동,5013011600,강정동
90,관광사업자,제주특별자치도 제주시 삼도일동 580 - 27 ,스카이힐비즈니스호텔,관광숙박업,126.5232818,33.4994387,5011055000,삼도1동,5011010500,삼도일동
91,관광사업자,제주특별자치도 서귀포시 서귀동 587 - 43 ,호텔연,관광숙박업,126.5621422,33.2439882,5013052000,정방동,5013010100,서귀동
92,관광사업자,제주특별자치도 제주시 조천읍 함덕리 265 - 1 ,제주도캠핑카라반,관광객이용시설업,126.6751363,33.5423672,5011025900,조천읍,5011025924,조천읍 함덕리
93,관광사업자,제주특별자치도 제주시 용담삼동 1020 - 4 ,삼다호스텔,관광숙박업,126.5034878,33.5165653,5011058000,용담2동,5011011000,용담삼동
94,관광사업자,제주특별자치도 제주시 한림읍 옹포리 732 - 1 ,제주올레카라반 & 캠핑,관광객이용시설업,126.2541648,33.4000792,5011025000,한림읍,5011025028,한림읍 옹포리
95,관광사업자,제주특별자치도 서귀포시 대포동 2538 ,오션블루호텔,관광숙박업,126.4303979,33.238897,5013061000,중문동,5013011400,대포동
96,관광사업자,제주특별자치도 제주시 삼도일동 23 ,알리바 호텔,관광숙박업,126.5229505,33.5043663,,,5011010500,삼도일동
97,관광사업자,제주특별자치도 제주시 연동 2324 - 5 1119호,홍화국제여행,여행업,126.4872628,33.490863,5011065000,연동,5011013700,연동
98,관광사업자,제주특별자치도 제주시 애월읍 구엄리 941 ,구엄리조트,관광숙박업,126.3804993,33.4748815,5011025300,애월읍,5011025324,애월읍 구엄리
99,관광사업자,제주특별자치도 서귀포시 서귀동 323 - 19 ,호텔 라벤더 제주,관광숙박업,126.5566205,33.2476479,5013054000,천지동,5013010100,서귀동
100,관광사업자,제주특별자치도 서귀포시 하효동 1213 - 3 ,쇠소깍카라반,관광객이용시설업,126.6144489,33.2495048,5013055000,효돈동,5013010800,하효동
101,관광사업자,제주특별자치도 제주시 노형동 3792 - 6 ,양광국제무역투자문화복무(주),여행업,126.4782648,33.4824044,5011066000,노형동,5011012200,노형동
102,관광사업자,제주특별자치도 제주시 삼도이동 1171 - 1 ,(주)청해,여행업,126.5194659,33.5168745,5011056000,삼도2동,5011010600,삼도이동
103,관광사업자,제주특별자치도 제주시 우도면 연평리 428 ,푸른밤글램핑하우스,관광객이용시설업,126.9596654,33.4990929,5011033000,우도면,5011033021,우도면 연평리
104,관광사업자,제주특별자치도 서귀포시 안덕면 감산리 1405 ,건강과 성 박물관,관광객이용시설업,126.3460533,33.2551322,5013031000,안덕면,5013031023,안덕면 감산리
105,관광사업자,제주특별자치도 제주시 한림읍 월령리 254 - 1 ,리벤시아 호텔,관광숙박업,126.218075,33.3778212,5011025000,한림읍,5011025032,한림읍 월령리
106,관광사업자,제주특별자치도 제주시 해안동 855 - 6 ,(주)세계로투어,여행업,126.4588171,33.4657466,5011066000,노형동,5011013900,해안동
107,관광사업자,제주특별자치도 서귀포시 대포동 2229 - 1 ,브릭하우스호스텔,관광숙박업,126.4434096,33.2408547,5013061000,중문동,5013011400,대포동
108,관광사업자,제주특별자치도 제주시 한경면 조수리 2172 ,놀숲,관광객이용시설업,126.2090823,33.3310826,5011031000,한경면,5011031026,한경면 조수리
109,관광사업자,제주특별자치도 제주시 애월읍 하귀2리 2732 ,탐라스테이호텔 제주,관광숙박업,126.3913682,33.4869145,5011025300,애월읍,5011025341,애월읍 하귀2리
110,관광사업자,제주특별자치도 제주시 연동 314 - 108 ,(주)다다관광,여행업,126.4984714,33.4854457,5011065000,연동,5011013700,연동
111,관광사업자,제주특별자치도 제주시 아라일동 6118 - 5 ,(주)태성토산,여행업,126.5497485,33.4765449,5011063000,아라동,5011011700,아라일동
112,관광사업자,제주특별자치도 서귀포시 색달동 3039 - 3 ,(주)마제스타,여행업,126.4079829,33.2473124,5013062000,예래동,5013011900,색달동
113,관광사업자,제주특별자치도 제주시 연동 253 - 5 306호,인제주여행사,여행업,126.4867276,33.4857536,5011065000,연동,5011013700,연동
114,관광사업자,제주특별자치도 서귀포시 대정읍 무릉리 3876 ,제이라움호스텔,관광숙박업,126.1904685,33.2568328,5013025000,대정읍,5013025031,대정읍 무릉리
115,관광사업자,제주특별자치도 서귀포시 색달동 2950 - 4 ,퍼시픽랜드주식회사,관광객이용시설업,126.4158982,33.2445284,5013062000,예래동,5013011900,색달동
116,관광사업자,제주특별자치도 서귀포시 동홍동 2029 ,녹지 한라산타운 콘도미니엄,관광객이용시설업,126.5595817,33.2836292,5013057000,동홍동,5013010500,동홍동
117,관광사업자,제주특별자치도 제주시 일도일동 1484 - 7 102호,(주)청남,여행업,126.5267883,33.5115975,5011051000,일도1동,5011010100,일도일동
118,관광사업자,제주특별자치도 서귀포시 안덕면 사계리 1586 - 1 ,J두빛나래리조트,관광숙박업,126.2993299,33.2369665,5013031000,안덕면,5013031025,안덕면 사계리
119,관광사업자,제주특별자치도 제주시 연동 261 - 30 ,하하호스텔,관광숙박업,126.4888012,33.4890246,5011065000,연동,5011013700,연동
120,관광사업자,제주특별자치도 제주시 건입동 1037 - 1 ,하버 관광호텔,관광숙박업,126.5382664,33.5176929,5011059000,건입동,5011010700,건입동
121,관광사업자,제주특별자치도 서귀포시 상효동 1116 - 1 ,캠파제주,관광객이용시설업,126.6007821,33.2983723,5013056000,영천동,5013010700,상효동
122,관광사업자,제주특별자치도 서귀포시 대포동 2530 ,중문카라반,관광객이용시설업,126.4318779,33.2383297,5013061000,중문동,5013011400,대포동
123,관광사업자,제주특별자치도 제주시 연동 2526 - 9 ,(주)응진국제,여행업,126.4950287,33.4966284,5011065000,연동,5011013700,연동
124,관광사업자,제주특별자치도 서귀포시 서귀동 308 - 2 ,호텔케니스토리,관광숙박업,126.5595048,33.2503951,5013054000,천지동,5013010100,서귀동
125,관광사업자,제주특별자치도 서귀포시 중문동 2453 ,중문썬라이즈 호스텔,관광숙박업,126.4305213,33.2475989,5013061000,중문동,5013011200,중문동
126,관광사업자,제주특별자치도 제주시 연동 2325 - 7 204호,홍양(주),여행업,126.4886066,33.4915556,5011065000,연동,5011013700,연동
127,관광사업자,제주특별자치도 제주시 노형동 905 - 3 1221호,스타월드(주),여행업,126.48344,33.4879493,5011066000,노형동,5011012200,노형동
128,관광사업자,제주특별자치도 제주시 연동 304 - 13 ,제주코아 관광호텔,관광숙박업,126.4960726,33.4841725,5011065000,연동,5011013700,연동
129,관광사업자,제주특별자치도 서귀포시 상효동 1460 ,원앙캠핑장,관광객이용시설업,126.5845061,33.3003338,5013056000,영천동,5013010700,상효동
130,관광사업자,제주특별자치도 서귀포시 법환동 17 ,호텔펠리시아,관광숙박업,126.5179237,33.2472378,5013059000,대륜동,5013010200,법환동
131,관광사업자,제주특별자치도 제주시 애월읍 어음리 3912 ,폴리파크카라반,관광객이용시설업,126.3746339,33.3861912,5011025300,애월읍,5011025336,애월읍 어음리
132,관광사업자,제주특별자치도 제주시 연동 253 - 13 ,성림관광,여행업,126.4875017,33.4851681,5011065000,연동,5011013700,연동
133,관광사업자,제주특별자치도 제주시 조천읍 선흘리 1858 - 1 ,골체오름캠핑,관광객이용시설업,126.7052691,33.4515077,5011025900,조천읍,5011025930,조천읍 선흘리
134,관광사업자,제주특별자치도 제주시 용담이동 2745 - 2 ,(주)제주미니버스투어서비스,여행업,126.5044086,33.5024579,5011058000,용담2동,5011010900,용담이동
135,관광사업자,제주특별자치도 제주시 내도동 104 ,나이스호텔,관광숙박업,126.4424384,33.48296,5011067000,외도동,5011014000,내도동
136,관광사업자,제주특별자치도 서귀포시 상예동 185 - 1 ,모던플레이스 호스텔,관광숙박업,126.3947514,33.2679327,5013062000,예래동,5013012000,상예동
137,관광사업자,제주특별자치도 제주시 내도동 277 - 1 ,제주인관광호텔,관광숙박업,126.4458301,33.4918468,5011067000,외도동,5011014000,내도동
138,관광사업자,제주특별자치도 서귀포시 색달동 2950 - 4 ,퍼시픽랜드(주),여행업,126.4158982,33.2445284,5013062000,예래동,5013011900,색달동
139,관광사업자,제주특별자치도 제주시 애월읍 하귀2리 2615 - 8 ,시드니호텔 2,관광숙박업,126.3960551,33.4836395,5011025300,애월읍,5011025341,애월읍 하귀2리
140,관광사업자,제주특별자치도 제주시 노형동 723 ,(주)제주럭키코리아,여행업,126.484565,33.4814268,5011066000,노형동,5011012200,노형동
141,관광사업자,제주특별자치도 제주시 연동 300 - 1 ,(주)쿠폰트리투어,여행업,126.4963017,33.4933261,5011065000,연동,5011013700,연동
142,관광사업자,제주특별자치도 제주시 해안동 2510 ,BLACK PINE RESORT,관광숙박업,126.4485548,33.4530869,5011066000,노형동,5011013900,해안동
143,관광사업자,제주특별자치도 제주시 노형동 906 - 5 313호,(주)이지기획,국제회의업,126.4846106,33.4886939,5011066000,노형동,5011012200,노형동
144,관광사업자,제주특별자치도 제주시 연동 279 - 3 ,호텔더원,관광숙박업,126.4912559,33.4827345,5011065000,연동,5011013700,연동
145,관광사업자,제주특별자치도 서귀포시 강정동 165 - 7 ,퍼블리코,관광숙박업,126.5071382,33.2530233,5013060000,대천동,5013011600,강정동
146,관광사업자,제주특별자치도 서귀포시 남원읍 위미리 4627 ,백통신원리조트,관광숙박업,126.6413063,33.322318,5013025300,남원읍,5013025327,남원읍 위미리
147,관광사업자,제주특별자치도 제주시 노형동 914 - 1 201호,승원(주),여행업,126.4841547,33.4864525,5011066000,노형동,5011012200,노형동
148,관광사업자,제주특별자치도 제주시 용담이동 946 ,(주)화정국제여행사,여행업,126.5024818,33.5131092,5011058000,용담2동,5011010900,용담이동
149,관광사업자,제주특별자치도 제주시 용담이동 1543 - 3 2호,(주)바이크트립,여행업,126.4989612,33.5044476,5011058000,용담2동,5011010900,용담이동
150,관광사업자,제주특별자치도 제주시 한림읍 동명리 494 - 4 ,랑 글램핑,관광객이용시설업,126.2753748,33.4026207,5011025000,한림읍,5011025026,한림읍 동명리
151,관광사업자,제주특별자치도 서귀포시 성산읍 성산리 196 - 5 ,블루마운틴호텔,관광숙박업,126.9343244,33.4636961,5013025900,성산읍,5013025921,성산읍 성산리
152,관광사업자,제주특별자치도 제주시 이도일동 1691 - 7 제주칼호텔 ,(주)KAL 호텔네트워크 제주KAL호텔,관광숙박업,126.5261424,33.5058919,5011053000,이도1동,5011010300,이도일동
153,관광사업자,제주특별자치도 제주시 이도일동 1691 - 7 ,(주)KAL 호텔네트워크 제주KAL호텔,관광숙박업,126.5261424,33.5058919,5011053000,이도1동,5011010300,이도일동
154,관광사업자,제주특별자치도 제주시 연동 524 - 12 ,(주)강남투어,여행업,126.4974056,33.4805012,5011065000,연동,5011013700,연동
155,관광사업자,제주특별자치도 제주시 삼도이동 1192 - 21 ,(주)제주카카,여행업,126.5245499,33.5166557,5011056000,삼도2동,5011010600,삼도이동
156,관광사업자,제주특별자치도 제주시 도두일동 1798 - 6 ,호텔펄리플러스,관광숙박업,126.4694987,33.5055026,5011069000,도두동,5011012700,도두일동
157,관광사업자,제주특별자치도 제주시 아라이동 3011 - 1 ,(주)이끌림,여행업,126.5430285,33.4917297,5011063000,아라동,5011011800,아라이동
158,관광사업자,제주특별자치도 제주시 노형동 939 B303호,(주)금영국제여행사,여행업,126.4845641,33.4858083,5011066000,노형동,5011012200,노형동
159,관광사업자,제주특별자치도 서귀포시 중문동 2700 - 3 ,제주 부영리조트,관광객이용시설업,126.4224701,33.2418351,5013061000,중문동,5013011200,중문동
160,관광사업자,제주특별자치도 제주시 애월읍 광령리 926 ,에코힐 글램핑,관광객이용시설업,126.4407628,33.4497706,5011025300,애월읍,5011025321,애월읍 광령리
161,관광사업자,제주특별자치도 서귀포시 서귀동 251 - 1 ,(주)한수풀여행사,여행업,126.5696283,33.2487989,5013053000,중앙동,5013010100,서귀동
162,관광사업자,제주특별자치도 제주시 노형동 711 - 2 1104호,(주)이지타이거인터네셔널투어,여행업,126.4824731,33.4816987,5011066000,노형동,5011012200,노형동
163,관광사업자,제주특별자치도 제주시 애월읍 고내리 1105 - 1 ,씨스테이 호스텔,관광숙박업,126.3389953,33.4675796,5011025300,애월읍,5011025333,애월읍 고내리
164,관광사업자,제주특별자치도 서귀포시 안덕면 서광리 2513 ,테디벨리리조트휴양콘도미니엄,관광숙박업,126.3445855,33.2936817,5013031000,안덕면,5013031027,안덕면 서광리
165,관광사업자,제주특별자치도 제주시 노형동 939 301호,(주)한보국제여행사,여행업,126.4845641,33.4858083,5011066000,노형동,5011012200,노형동
166,관광사업자,제주특별자치도 제주시 연동 290 - 41 202호,제주중국인브이아이피서비스센터(주),여행업,126.495839,33.4933295,5011065000,연동,5011013700,연동
167,관광사업자,제주특별자치도 제주시 조천읍 대흘리 172 ,귤빛캠핑장,관광객이용시설업,126.6740806,33.5043089,5011025900,조천읍,5011025926,조천읍 대흘리
168,관광사업자,제주특별자치도 제주시 오등동 산 180 - 3 ,한라산국립공원관음사지구야영장,관광객이용시설업,126.5505927,33.4219371,5011063000,아라동,5011013400,오등동
169,관광사업자,제주특별자치도 제주시 한림읍 한림리 1587 ,자몽호스텔,관광숙박업,126.2613505,33.4148931,5011025000,한림읍,5011025024,한림읍 한림리
170,관광사업자,제주특별자치도 제주시 한림읍 한림리 1587 ,썬비치리조트,관광숙박업,126.2613505,33.4148931,5011025000,한림읍,5011025024,한림읍 한림리
171,관광사업자,제주특별자치도 제주시 해안동 855 - 6 ,(주)제주메가투어,여행업,126.4588171,33.4657466,5011066000,노형동,5011013900,해안동
172,관광사업자,제주특별자치도 제주시 삼양이동 2140 - 1 ,블랙샌즈호텔,관광숙박업,126.5873111,33.5219404,5011061000,삼양동,5011011400,삼양이동
173,관광사업자,제주특별자치도 제주시 이호이동 1163 - 9 ,(주)알지비글로벌투어,여행업,126.4603845,33.4866012,5011068000,이호동,5011012600,이호이동
174,관광사업자,제주특별자치도 제주시 오라삼동 2747 - 1 ,(주)제주모아투어,여행업,126.5027476,33.4926739,5011064000,오라동,5011012100,오라삼동
175,관광사업자,제주특별자치도 서귀포시 서귀동 777 - 1 ,비케이관광호텔,관광숙박업,126.5642828,33.2410286,5013051000,송산동,5013010100,서귀동
176,관광사업자,제주특별자치도 제주시 조천읍 교래리 산 119 ,교래자연휴양림야영장,관광객이용시설업,126.6536885,33.4415817,5011025900,조천읍,5011025929,조천읍 교래리
177,관광사업자,제주특별자치도 서귀포시 대포동 산 1 - 8 ,서귀포자연휴양림야영장,관광객이용시설업,126.4597779,33.3107783,5013061000,중문동,5013011400,대포동
178,관광사업자,제주특별자치도 제주시 연동 1374 ,(주)에이투,여행업,126.4911376,33.4814889,5011065000,연동,5011013700,연동
179,관광사업자,제주특별자치도 제주시 한경면 저지리 3267 ,제주 할리데이,관광객이용시설업,126.2814196,33.308412,5011031000,한경면,5011031030,한경면 저지리
180,관광사업자,제주특별자치도 제주시 노형동 3792 - 6 ,(주)중신국제여행사,여행업,126.4782648,33.4824044,5011066000,노형동,5011012200,노형동
181,관광사업자,제주특별자치도 제주시 노형동 3792 - 8 ,마제스타투어,여행업,126.4778657,33.4824626,5011066000,노형동,5011012200,노형동
182,관광사업자,제주특별자치도 제주시 연동 291 - 40 ,(주)헤쎄드커뮤니케이션즈,여행업,126.4950033,33.4900106,5011065000,연동,5011013700,연동
183,관광사업자,제주특별자치도 제주시 애월읍 하귀2리 1806 - 2 ,제주플래티늄 카라반,관광객이용시설업,126.4014149,33.4835374,5011025300,애월읍,5011025341,애월읍 하귀2리
184,관광사업자,제주특별자치도 제주시 이도이동 1987 - 1 201호,(주)리멤버제주,여행업,126.538039,33.4908955,5011054000,이도2동,5011010400,이도이동
185,관광사업자,제주특별자치도 제주시 도두일동 1750 ,해든호텔,관광숙박업,126.4698892,33.5065532,5011069000,도두동,5011012700,도두일동
186,관광사업자,제주특별자치도 서귀포시 서홍동 637 ,파크션샤인제주관광호텔,관광숙박업,126.5533102,33.2434169,5013058000,서홍동,5013010600,서홍동
187,관광사업자,제주특별자치도 서귀포시 색달동 1622 - 2 ,제이뷰호텔,관광숙박업,126.4164802,33.2646051,5013062000,예래동,5013011900,색달동
188,관광사업자,제주특별자치도 제주시 노형동 906 - 5 411호,로얄투어,여행업,126.4846106,33.4886939,5011066000,노형동,5011012200,노형동
189,관광사업자,제주특별자치도 서귀포시 서홍동 707 - 5 ,대국해저관광(주) 서귀포잠수함,관광객이용시설업,126.5584725,33.2394196,5013058000,서홍동,5013010600,서홍동
190,관광사업자,제주특별자치도 제주시 애월읍 하귀2리 2615 - 7 ,호텔 시드니,관광숙박업,126.3955881,33.4838769,5011025300,애월읍,5011025341,애월읍 하귀2리
191,관광사업자,제주특별자치도 제주시 도두일동 2272 - 2 ,도두 관광호텔,관광숙박업,126.4714621,33.4954384,5011069000,도두동,5011012700,도두일동
192,관광사업자,제주특별자치도 제주시 노형동 906 - 1 1208호,(주)유로해외여행,여행업,126.4840987,33.4884352,5011066000,노형동,5011012200,노형동
193,관광사업자,제주특별자치도 제주시 한경면 고산리 3615 - 6 ,(주)제주해적잠수함,관광객이용시설업,126.1645942,33.3082465,5011031000,한경면,5011031023,한경면 고산리
194,관광사업자,제주특별자치도 제주시 이호일동 455 - 8 ,글로벌투어(주),여행업,126.4579963,33.4999326,5011068000,이호동,5011012500,이호일동
195,관광사업자,제주특별자치도 서귀포시 남원읍 남원리 2384 - 3 ,금호리조트(주)제주,관광숙박업,126.7037348,33.2737295,5013025300,남원읍,5013025321,남원읍 남원리
196,관광사업자,제주특별자치도 제주시 이호일동 122 ,노벨리조트,관광숙박업,126.4630273,33.4959651,,,5011012500,이호일동
197,관광사업자,제주특별자치도 서귀포시 안덕면 동광리 976 ,동광농촌체험휴양마을,관광객이용시설업,126.3373716,33.3066761,5013031000,안덕면,5013031028,안덕면 동광리
198,관광사업자,제주특별자치도 제주시 용담이동 357 - 29 ,(주)해여여행사,여행업,126.5111703,33.509797,5011058000,용담2동,5011010900,용담이동
199,관광사업자,제주특별자치도 서귀포시 대정읍 하모리 934 ,써니호텔,관광숙박업,126.2523518,33.2207273,5013025000,대정읍,5013025022,대정읍 하모리
200,관광사업자,제주특별자치도 제주시 한림읍 협재리 2838 ,라온프라이빗타운,관광객이용시설업,126.2397807,33.3810339,5011025000,한림읍,5011025031,한림읍 협재리
201,관광사업자,제주특별자치도 서귀포시 중문동 2700 - 2 ,제주 부영호텔 & 리조트,관광숙박업,126.4232511,33.2425572,5013061000,중문동,5013011200,중문동
202,관광사업자,제주특별자치도 서귀포시 성산읍 난산리 2570 ,더베니스랜드,관광객이용시설업,126.8406427,33.4157006,5013025900,성산읍,5013025931,성산읍 난산리
203,관광사업자,제주특별자치도 제주시 애월읍 하가리 120 - 49 ,레드클레이 호스텔,관광숙박업,126.3666504,33.4492671,5011025300,애월읍,5011025330,애월읍 하가리
204,관광사업자,제주특별자치도 서귀포시 서귀동 163 - 11 ,(주)가락국제여행사,여행업,126.5670493,33.2457398,5013052000,정방동,5013010100,서귀동
205,관광사업자,제주특별자치도 제주시 회천동 2307 ,회천생태체험촌,관광객이용시설업,126.6103483,33.5036375,5011062000,봉개동,5011013300,회천동
206,관광사업자,제주특별자치도 서귀포시 중문동 2050 - 5 ,중문씨티호텔,관광숙박업,126.4248068,33.2509347,5013061000,중문동,5013011200,중문동
207,관광사업자,제주특별자치도 서귀포시 중문동 2115 - 1 ,베네키아 중문호텔,관광숙박업,126.4224074,33.251896,5013061000,중문동,5013011200,중문동
208,관광사업자,제주특별자치도 제주시 이도이동 1083 - 9 ,이지웰인터치(주),여행업,126.5371391,33.49322,5011054000,이도2동,5011010400,이도이동
209,관광사업자,제주특별자치도 서귀포시 서귀동 782 - 3 ,호텔화인,관광숙박업,126.5650851,33.2405239,5013051000,송산동,5013010100,서귀동
210,관광사업자,제주특별자치도 제주시 오라삼동 2140 - 3 ,(유)월심여행사,여행업,126.5076552,33.493247,5011064000,오라동,5011012100,오라삼동
211,관광사업자,제주특별자치도 서귀포시 성산읍 성산리 382 - 6 ,브리즈베이호텔,관광숙박업,126.9307287,33.4665503,5013025900,성산읍,5013025921,성산읍 성산리
212,관광사업자,제주특별자치도 서귀포시 안덕면 사계리 2763 - 4 ,제주 나르샤펜션,관광숙박업,126.2938429,33.2338981,5013031000,안덕면,5013031025,안덕면 사계리
213,관광사업자,제주특별자치도 제주시 한경면 판포리 725 - 2 ,비체올린,관광객이용시설업,126.2185433,33.3501058,5011031000,한경면,5011031024,한경면 판포리
214,관광사업자,제주특별자치도 서귀포시 강정동 798 ,돌고래하우스,관광객이용시설업,126.4996932,33.2328009,5013060000,대천동,5013011600,강정동
215,관광사업자,제주특별자치도 제주시 구좌읍 행원리 3266 ,(주)한국폴로컨트리클럽,관광객이용시설업,126.783127,33.523965,5011025600,구좌읍,5011025627,구좌읍 행원리
216,관광사업자,제주특별자치도 제주시 연동 2332 - 4 807호,(유)화심여행사,여행업,126.4901417,33.4929988,5011065000,연동,5011013700,연동
217,관광사업자,제주특별자치도 서귀포시 표선면 표선리 423 - 2 ,한우물영농조합법인 제주캠핑카라반,관광객이용시설업,126.8377898,33.3303346,5013032000,표선면,5013032021,표선면 표선리
218,관광사업자,제주특별자치도 제주시 용담삼동 1042 - 1 ,온누리(주),여행업,126.5019073,33.515843,5011058000,용담2동,5011011000,용담삼동
